"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_BOSS","npz6.26","20210511_TOP_2_0004_0001.mp4","1.68835","Labridae","Suezichthys","cyanolaemus",2,"-28.0487","113.4414","20210511","13:01:18","NPZ6","No-take","npz6.26","42","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.26","20210511_TOP_2_0004_0001.mp4","1.11167","Lethrinidae","Lethrinus","miniatus",1,"-28.0487","113.4414","20210511","13:01:18","NPZ6","No-take","npz6.26","42","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.26","20210511_TOP_2_0004_0001.mp4","1.20398","Mullidae","Parupeneus","spilurus",3,"-28.0487","113.4414","20210511","13:01:18","NPZ6","No-take","npz6.26","42","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.26","20210511_TOP_2_0004_0001.mp4","0.95540","Pomacentridae","Chromis","spp",25,"-28.0487","113.4414","20210511","13:01:18","NPZ6","No-take","npz6.26","42","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.28","20210513_TOP_2_0005_0001.mp4","1.10694","Labridae","Coris","auricularis",5,"-28.0937","113.429","20210513","12:27:11","NPZ6","No-take","npz6.28","47.3","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.28","20210513_TOP_2_0005_0001.mp4","1.06634","Labridae","Suezichthys","cyanolaemus",1,"-28.0937","113.429","20210513","12:27:11","NPZ6","No-take","npz6.28","47.3","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.29","20210511_TOP_2_0002_0001.mp4","2.06484","Labridae","Coris","auricularis",5,"-28.0837","113.4589","20210511","12:23:21","NPZ6","No-take","npz6.29","43.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.29","20210511_TOP_2_0002_0001.mp4","2.64208","Labridae",NA,"spp",1,"-28.0837","113.4589","20210511","12:23:21","NPZ6","No-take","npz6.29","43.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.3","20210513_TOP_2_0009_0001.mp4","0.44656","SUS","SUS","SUS",1,"-28.0914","113.3864","20210513","13:38:45","NPZ6","No-take","npz6.3","95.2","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.30","20210513_TOP_2_0007_0001.mp4","0.13208","SUS","SUS","SUS",1,"-28.0912","113.3989","20210513","13:12:16","NPZ6","No-take","npz6.30","87.9","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.31","20210511_TOP_2_0007_0001.mp4","0.44378","Pinguipedidae","Parapercis","spp",2,"-28.0711","113.3938","20210511","14:11:16","NPZ6","No-take","npz6.31","81.9","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.31","20210511_TOP_2_0007_0001.mp4","0.02113","SUS","SUS","SUS",1,"-28.0711","113.3938","20210511","14:11:16","NPZ6","No-take","npz6.31","81.9","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","2.81615","Labridae","Anampses","geographicus",3,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","2.50472","Labridae","Austrolabrus","maculatus",1,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","1.08664","Labridae","Coris","auricularis",17,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","2.22778","Labridae","Coris","caudimacula",1,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","1.60605","Labridae","Labroides","dimidiatus",1,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","1.28072","Labridae","Notolabrus","parilus",1,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","1.99922","Labridae","Suezichthys","cyanolaemus",1,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","1.85630","Lethrinidae","Lethrinus","miniatus",2,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.33","20210511_TOP_2_0001_0001.mp4","0.53554","Mullidae","Parupeneus","spilurus",2,"-28.0887","113.4437","20210511","12:10:09","NPZ6","No-take","npz6.33","28","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","0.15460","Carangidae","Seriola","hippos",2,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","1.33133","Cirrhitidae","Paracirrhites","forsteri",2,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","1.54988","Labridae","Anampses","geographicus",1,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","2.53086","Labridae","Suezichthys","cyanolaemus",2,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","2.95073","Lethrinidae","Lethrinus","miniatus",1,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","2.72216","Mullidae","Parupeneus","spilurus",7,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","1.56100","Scaridae","Scarus","sp3",6,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.34","20210511_TOP_1_0002_0001.mp4","1.80402","Serranidae","Plectropomus","spp",1,"-28.0563","113.549","20210511","10:39:57","NPZ6","No-take","npz6.34","49.1","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.36","20210511_TOP_1_0004_0001.mp4","1.15337","Tetraodontidae",NA,"spp",2,"-28.0765","113.4739","20210511","11:22:14","NPZ6","No-take","npz6.36","52.9","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.37","20210511_TOP_1_0005_0001.mp4","1.29073","Labridae","Coris","auricularis",2,"-28.0964","113.4639","20210511","11:46:02","NPZ6","No-take","npz6.37","39.2","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.37","20210511_TOP_1_0005_0001.mp4","0.91814","Labridae","Suezichthys","cyanolaemus",1,"-28.0964","113.4639","20210511","11:46:02","NPZ6","No-take","npz6.37","39.2","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.37","20210511_TOP_1_0005_0001.mp4","0.53275","Labridae",NA,"spp",2,"-28.0964","113.4639","20210511","11:46:02","NPZ6","No-take","npz6.37","39.2","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","1.46313","Labridae","Anampses","geographicus",1,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","2.53197","Labridae","Choerodon","rubescens",2,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","1.95946","Labridae","Coris","auricularis",17,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","1.85185","Labridae","Coris","caudimacula",3,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","1.70643","Labridae","Suezichthys","cyanolaemus",3,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","1.96975","Lethrinidae","Lethrinus","miniatus",1,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","1.36053","Mullidae","Parupeneus","spilurus",3,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.38","20210513_TOP_2_0003_0001.mp4","0.70710","Pomacentridae","Chromis","spp",93,"-28.1187","113.4591","20210513","11:49:00","NPZ6","Fished","out6.1","27.8","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.39","20210513_TOP_2_0004_0001.mp4","1.29518","Labridae","Anampses","geographicus",2,"-28.1139","113.4539","20210513","11:59:54","NPZ6","Fished","out6.2","36.3","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.39","20210513_TOP_2_0004_0001.mp4","2.38349","Labridae","Choerodon","rubescens",1,"-28.1139","113.4539","20210513","11:59:54","NPZ6","Fished","out6.2","36.3","Claude","Y","Y"
"2021-05_Abrolhos_BOSS","npz6.39","20210513_TOP_2_0004_0001.mp4","0.87587","Labridae","Coris","auricularis",25,"-28.1139","113.4539","20210513","11:59:54","NPZ6","Fished","out6.2","36.3","Claude","Y","Y"
