"sample","family","genus","species","length","number","range","frameleft","frameright","marine.region","latitude","longitude","date","time","site","location","status","depth","successful.count","successful.length","NetName","ResName","ResArea","zone","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","campaignid","project","id","scientific"
"npz6.19","Scaridae","Scarus","ghobban",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus ghobban"
"npz6.19","Scaridae","Scarus","sp3",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus sp3"
"npz6.19","Scaridae","Scarus","spp",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus spp"
"npz6.19","Scorpididae","Neatypus","obliquus",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Neatypus obliquus"
"npz6.19","Scorpididae","Scorpis","georgiana",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scorpis georgiana"
"npz6.19","Serranidae","Caprodon","schlegelii",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Caprodon schlegelii"
"npz6.19","Serranidae","Epinephelus","rivulatus",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Epinephelus rivulatus"
"npz6.19","Serranidae","Plectropomus","spp",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Plectropomus spp"
"npz6.19","Serranidae","Pseudanthias","spp",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pseudanthias spp"
"npz6.19","Sparidae","Chrysophrys","auratus",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chrysophrys auratus"
"npz6.19","SUS","SUS","SUS",NA,3,2342.01057,14823,14292,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","SUS SUS"
"npz6.19","Tetraodontidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.0463,113.5314,20210511,"10:55:30","npz6.19","NPZ6","No-take",48.1,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.2","Apogonidae","Unknown","sp10",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp10"
"npz6.2","Blenniidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.2","Carangidae","Decapterus","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Decapterus spp"
"npz6.2","Carangidae","Seriola","dumerili",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Seriola dumerili"
"npz6.2","Carangidae","Seriola","hippos",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Seriola hippos"
"npz6.2","Carangidae","Unknown","sp10",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp10"
"npz6.2","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Carcharhinus plumbeus"
"npz6.2","Chaetodontidae","Chaetodon","assarius",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chaetodon assarius"
"npz6.2","Cirrhitidae","Paracirrhites","forsteri",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Paracirrhites forsteri"
"npz6.2","Echeneidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.2","Ginglymostomatidae","Nebrius","ferrugineus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Nebrius ferrugineus"
"npz6.2","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Glaucosoma hebraicum"
"npz6.2","Labridae","Anampses","geographicus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Anampses geographicus"
"npz6.2","Labridae","Austrolabrus","maculatus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Austrolabrus maculatus"
"npz6.2","Labridae","Bodianus","bilunulatus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Bodianus bilunulatus"
"npz6.2","Labridae","Bodianus","solatus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Bodianus solatus"
"npz6.2","Labridae","Choerodon","rubescens",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Choerodon rubescens"
"npz6.2","Labridae","Coris","auricularis",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Coris auricularis"
"npz6.2","Labridae","Coris","caudimacula",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Coris caudimacula"
"npz6.2","Labridae","Halichoeres","nigrescens",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Halichoeres nigrescens"
"npz6.2","Labridae","Labroides","dimidiatus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Labroides dimidiatus"
"npz6.2","Labridae","Notolabrus","parilus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Notolabrus parilus"
"npz6.2","Labridae","Unknown","sp1",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp1"
"npz6.2","Labridae","Unknown","sp2",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp2"
"npz6.2","Labridae","Unknown","sp3",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp3"
"npz6.2","Labridae","Unknown","sp4",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp4"
"npz6.2","Labridae","Unknown","sp5",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp5"
"npz6.2","Labridae","Unknown","sp6",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp6"
"npz6.2","Labridae","Unknown","sp7",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp7"
"npz6.2","Labridae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.2","Lethrinidae","Gymnocranius","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Gymnocranius spp"
"npz6.2","Lethrinidae","Lethrinus","miniatus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lethrinus miniatus"
"npz6.2","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lethrinus nebulosus"
"npz6.2","Lethrinidae","Lethrinus","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lethrinus spp"
"npz6.2","Lethrinidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.2","Lutjanidae","Lutjanus","sp10",NA,1,2562.03602,49614,47617,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lutjanus sp10"
"npz6.2","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Eubalichthys caeruleoguttatus"
"npz6.2","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parupeneus chrysopleuron"
"npz6.2","Mullidae","Parupeneus","spilurus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parupeneus spilurus"
"npz6.2","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pentapodus nagasakiensis"
"npz6.2","Ostraciidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.2","Pempherididae","Pempheris","klunzingeri",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pempheris klunzingeri"
"npz6.2","Pinguipedidae","Parapercis","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parapercis spp"
"npz6.2","Platycephalidae","Platycephalus","spp",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Platycephalus spp"
"npz6.2","Pomacanthidae","Apolemichthys","trimaculatus",184.95342,1,2758.18352,49976,47979,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Apolemichthys trimaculatus"
"npz6.2","Pomacanthidae","Chaetodontoplus","personifer",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chaetodontoplus personifer"
"npz6.2","Pomacanthidae","Pomacanthus","semicirculatus",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pomacanthus semicirculatus"
"npz6.2","Pomacentridae","Chromis","westaustralis",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chromis westaustralis"
"npz6.2","Scaridae","Scarus","chameleon",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus chameleon"
"npz6.2","Scaridae","Scarus","ghobban",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus ghobban"
"npz6.2","Scaridae","Scarus","sp3",NA,0,NA,NA,NA,"South-west",-28.0862,113.3863,20210513,"13:26:50","npz6.2","NPZ6","No-take",92,"Yes","Yes","South-west","Abrolhos",88060.265694,"National Park","II","National Park Zone (IUCN II)",233.611608334,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus sp3"
